City,Area,Frontage,Floors,Bedrooms,Bathrooms,Legal status,Price
Vĩnh Long,140.0,4.5,1.9999999999999996,2.0,3.0,Have certificate,8.0
Hưng Yên,58.00000000000001,4.0,3.0,5.0,5.0,Have certificate,6.199999999999999
Đà Nẵng,31.999999999999993,4.5,5.0,3.0,3.0,Have certificate,5.499999999999999
Tuyên Quang,30.000000000000004,3.8,5.0,3.0,3.0,Have certificate,4.6
Bình Dương,40.0,4.5,1.0,2.0,2.0,Have certificate,1.2999999999999994
Hà Giang,37.0,4.5,5.0,3.0,4.0,Have certificate,7.3
Bà Rịa Vũng Tàu,75.0,6.0,5.0,3.0,3.0,Sale contract,10.0
Thừa Thiên Huế,60.00000000000001,4.0,5.0,5.5,4.0,Have certificate,8.599999999999998
Bà Rịa Vũng Tàu,100.0,6.5,3.0,4.0,2.0,Have certificate,4.999999999999999
Nam Từ Liêm,127.0,4.5,1.9999999999999996,3.0,2.0,Have certificate,8.45
Sơn La,48.0,4.0,3.0,4.0,3.0,Have certificate,4.999999999999999
Yên Bái,90.8,6.0,4.0,5.0,5.5,Have certificate,8.5
Bình Định,39.0,4.5,6.0,3.0,4.0,Have certificate,7.499999999999999
Bình Định,54.0,4.5,1.9999999999999996,3.0,3.0,Have certificate,4.1
Sơn La,40.0,3.3999999999999995,4.0,4.0,5.0,Have certificate,8.15
Bình Thuận,34.99999999999999,3.6,3.0,3.0,2.0,Have certificate,3.749999999999999
Tuyên Quang,79.99999999999999,4.0,1.9999999999999996,2.0,3.0,Have certificate,2.499999999999999
Lâm Đồng,98.69999999999999,6.0,1.9999999999999996,5.5,4.0,Have certificate,5.2
Bến Tre,69.99999999999999,5.0,4.0,3.0,3.0,Have certificate,5.599999999999999
Yên Bái,75.0,5.0,1.9999999999999996,3.0,2.0,Have certificate,1.6799999999999993
Hậu Giang,104.99999999999999,6.0,3.0,3.0,3.0,Have certificate,9.8
Đường Số 11,54.0,3.8,1.9999999999999996,2.0,2.0,Have certificate,5.6499999999999995
Bình Dương,35.99999999999999,4.0,3.0,3.0,3.0,Have certificate,2.999999999999999
Hà Giang,69.99999999999999,5.0,5.0,5.5,5.5,Have certificate,6.9
Nam Từ Liêm,60.00000000000001,4.5,3.0,4.0,4.0,Have certificate,3.7
Nam Từ Liêm,31.999999999999993,4.5,5.0,5.0,5.0,Have certificate,9.499999999999998
Đường Số 11,60.00000000000001,4.0,3.0,4.0,3.0,Have certificate,5.2
Vĩnh Long,32.99999999999999,3.3,5.0,3.0,3.0,Have certificate,7.499999999999999
Hưng Yên,49.50000000000001,4.5,3.0,2.0,2.0,Have certificate,4.15
Bến Tre,32.99999999999999,4.5,5.0,3.0,4.0,Have certificate,3.65
Đà Nẵng,104.99999999999999,6.5,4.0,5.5,4.0,Have certificate,6.699999999999999
Tuyên Quang,60.00000000000001,5.0,4.0,3.0,3.0,Have certificate,3.16
Yên Bái,83.0,5.0,4.0,3.0,3.0,Have certificate,5.999999999999999
Hải Phòng,140.0,4.5,1.9999999999999996,2.0,3.0,Have certificate,5.699999999999999
Hà Giang,67.99999999999999,4.5,3.0,4.0,4.0,Have certificate,6.699999999999999
Tuyên Quang,41.49999999999999,6.0,5.0,3.0,3.0,Have certificate,4.8999999999999995
Thừa Thiên Huế,56.0,4.0,5.0,5.5,4.0,Have certificate,7.499999999999999
Đà Nẵng,65.99999999999999,6.0,3.0,5.0,4.0,Have certificate,9.9
Phú Thọ,35.99999999999999,4.0,3.0,4.0,3.0,Have certificate,3.499999999999999
Lâm Đồng,40.0,4.5,4.0,4.0,3.0,Have certificate,8.5
Sơn La,120.0,4.5,3.0,3.0,3.0,Have certificate,7.539999999999999
Bình Thuận,45.0,4.5,4.0,5.0,4.0,Have certificate,5.999999999999999
Sơn La,140.0,4.5,1.0,2.0,2.0,Sale contract,8.9
Đường Số 11,123.0,6.5,3.0,3.0,3.0,Have certificate,5.699999999999999
Tphcm,40.0,4.4,4.0,3.0,3.0,Have certificate,9.9
Nam Từ Liêm,78.0,6.0,5.0,5.5,5.5,Sale contract,9.45
Bình Dương,78.0,6.0,5.0,5.5,4.0,Have certificate,9.29
Bình Dương,129.5,4.5,1.9999999999999996,3.0,3.0,Have certificate,5.1
Yên Bái,32.99999999999999,4.0,5.0,4.0,4.0,Have certificate,4.999999999999999
Bình Định,75.0,5.0,1.9999999999999996,3.0,2.0,Have certificate,2.2499999999999996
Thừa Thiên Huế,33.99999999999999,5.0,5.0,3.0,4.0,Have certificate,5.95
Hà Giang,45.0,3.5,4.0,5.0,4.0,Have certificate,4.5
Đà Nẵng,27.99999999999999,3.5,3.0,3.0,3.0,Have certificate,2.6799999999999997
Bình Dương,37.0,4.5,3.0,2.0,3.0,Have certificate,5.499999999999999
Thừa Thiên Huế,37.99999999999999,4.5,5.0,4.0,5.0,Have certificate,9.1
Vĩnh Long,54.0,4.5,4.0,4.0,5.0,Have certificate,6.199999999999999
Đường Số 11,34.99999999999999,3.5,5.0,3.0,3.0,Have certificate,5.1
Hải Phòng,58.00000000000001,4.5,4.0,2.0,3.0,Have certificate,5.599999999999999
Nam Từ Liêm,45.0,4.0,1.9999999999999996,3.0,3.0,Have certificate,3.499999999999999
Thừa Thiên Huế,45.0,6.2,5.0,5.0,5.0,Have certificate,7.679999999999999
Sơn La,126.19999999999999,5.6,1.0,2.0,1.5,Have certificate,6.9
Đường Số 11,140.0,5.0,3.0,2.0,3.0,Have certificate,2.3999999999999995
Bà Rịa Vũng Tàu,55.0,4.5,4.0,5.0,4.0,Have certificate,5.499999999999999
Đường Số 11,75.0,5.0,5.0,5.0,5.0,Have certificate,8.8
Yên Bái,67.99999999999999,4.0,1.9999999999999996,5.5,5.5,Have certificate,4.95
Bình Thuận,43.99999999999999,3.5,3.0,4.0,3.0,Have certificate,3.7999999999999994
Bà Rịa Vũng Tàu,34.99999999999999,4.5,5.0,3.0,3.0,Have certificate,4.7
Tuyên Quang,90.0,4.5,1.0,3.0,2.0,Have certificate,2.13
Đường Số 11,34.99999999999999,4.5,4.0,4.0,3.0,Have certificate,3.2999999999999994
Nam Từ Liêm,30.000000000000004,4.5,5.0,3.0,3.0,Have certificate,3.879999999999999
Thừa Thiên Huế,35.99999999999999,4.5,5.0,4.0,4.0,Have certificate,5.6499999999999995
Thừa Thiên Huế,37.99999999999999,4.5,6.0,4.0,3.0,Have certificate,6.25
Vĩnh Long,37.0,4.5,5.0,4.0,4.0,Have certificate,6.5
Hưng Yên,69.99999999999999,4.5,5.0,5.0,5.0,Have certificate,6.01
Bình Dương,72.0,4.5,1.9999999999999996,5.5,4.0,Have certificate,6.749999999999999
Đường Số 11,41.00000000000001,4.5,5.0,3.0,4.0,Have certificate,5.699999999999999
Lâm Đồng,79.99999999999999,5.0,5.0,5.0,5.5,Have certificate,9.499999999999998
Đường Số 11,97.99999999999999,6.0,1.9999999999999996,3.0,2.0,Have certificate,9.599999999999998
Hưng Yên,60.00000000000001,4.0,3.0,5.0,5.0,Have certificate,7.599999999999999
Bình Định,120.0,4.5,1.9999999999999996,3.0,3.0,Sale contract,3.499999999999999
Tuyên Quang,82.5,4.5,1.9999999999999996,3.0,2.0,Have certificate,4.799999999999999
Lâm Đồng,40.0,4.2,5.0,5.5,4.0,Have certificate,4.7
Sơn La,80.99999999999999,4.5,5.0,5.0,5.0,Have certificate,5.799999999999999
Bình Dương,34.99999999999999,4.0,3.0,4.0,3.0,Have certificate,2.3999999999999995
Đường Số 11,140.0,6.5,4.0,5.5,5.5,Have certificate,10.0
Đà Nẵng,41.00000000000001,4.5,4.0,4.0,3.0,Have certificate,5.15
Hưng Yên,140.0,6.5,3.0,3.0,3.0,Have certificate,3.7999999999999994
Thừa Thiên Huế,65.99999999999999,4.1,4.0,5.0,5.5,Have certificate,6.799999999999999
Thừa Thiên Huế,60.00000000000001,4.0,3.0,4.0,5.5,Have certificate,4.799999999999999
Bình Định,79.99999999999999,5.0,5.0,3.0,3.0,Have certificate,10.0
Bình Thuận,79.99999999999999,6.5,4.0,4.0,3.0,Have certificate,4.799999999999999
Tuyên Quang,85.0,5.0,3.0,4.0,4.0,Have certificate,5.989999999999999
Nam Từ Liêm,96.0,6.5,3.0,5.0,4.0,Have certificate,5.499999999999999
Phú Thọ,49.1,3.8599999999999994,1.9999999999999996,3.0,2.0,Have certificate,3.499999999999999
Hải Phòng,60.00000000000001,4.5,3.0,3.0,3.0,Have certificate,10.0
Bình Dương,49.99999999999999,4.5,5.0,3.0,3.0,Have certificate,8.7
Bình Dương,85.0,4.5,3.0,3.0,4.0,Have certificate,4.0
Sơn La,69.99999999999999,6.5,4.0,4.0,4.0,Have certificate,9.8
Hậu Giang,111.39999999999999,4.5,4.0,3.0,3.0,Have certificate,6.9
Đường Số 11,37.0,4.6,6.0,4.0,3.0,Have certificate,7.499999999999999
Nam Từ Liêm,30.000000000000004,3.5,5.0,3.0,4.0,Have certificate,3.1999999999999997
Hải Phòng,140.0,6.0,1.9999999999999996,4.0,3.0,Sale contract,4.549999999999999
Bình Dương,37.0,3.8,6.0,3.0,4.0,Have certificate,8.0
Bình Dương,140.0,6.5,1.9999999999999996,5.0,5.5,Have certificate,6.799999999999999
Hà Giang,30.999999999999993,5.1,3.0,4.0,3.0,Have certificate,5.599999999999999
Lâm Đồng,56.49999999999999,4.5,3.0,4.0,3.0,Have certificate,4.7
Hậu Giang,90.0,4.5,3.0,4.0,3.0,Have certificate,2.999999999999999
Nam Từ Liêm,35.99999999999999,4.5,4.0,3.0,4.0,Have certificate,4.0
Đà Nẵng,60.00000000000001,4.0,5.0,5.5,4.0,Have certificate,8.599999999999998
Nam Từ Liêm,46.99999999999999,3.5,4.0,3.0,3.0,Have certificate,6.45
Bà Rịa Vũng Tàu,43.99999999999999,4.5,4.0,3.0,3.0,Have certificate,8.5
Bình Định,114.0,4.5,4.0,3.0,3.0,Sale contract,9.2
Sơn La,35.99999999999999,4.5,5.0,3.0,3.0,Have certificate,6.05
Phú Thọ,140.0,4.5,1.0,3.0,3.0,Have certificate,7.599999999999999
Hải Phòng,37.99999999999999,4.5,5.0,3.0,3.0,Have certificate,4.5
Bình Thuận,62.11999999999999,5.5,3.0,2.0,2.0,Have certificate,5.699999999999999
Hà Giang,62.99999999999999,4.7,4.0,4.0,3.0,Have certificate,8.599999999999998
Lâm Đồng,31.999999999999993,4.5,6.0,3.0,3.0,Have certificate,6.5
Bình Định,20.999999999999996,4.5,3.0,2.0,2.0,Have certificate,1.5299999999999991
Sơn La,30.999999999999993,4.5,5.0,3.0,4.0,Have certificate,9.499999999999998
Tphcm,35.99999999999999,4.5,4.0,5.0,4.0,Have certificate,6.25
Vĩnh Long,120.0,4.5,3.0,3.0,3.0,Have certificate,8.599999999999998
Hưng Yên,31.999999999999993,3.0,5.0,5.0,3.0,Have certificate,3.7
Phú Thọ,48.0,4.5,5.0,3.0,3.0,Have certificate,5.499999999999999
Đà Nẵng,45.0,4.5,3.0,3.0,1.5,Sale contract,5.9
Hậu Giang,55.0,4.5,5.0,4.0,4.0,Have certificate,9.29
Hưng Yên,41.00000000000001,4.5,5.0,3.0,3.0,Have certificate,6.599999999999999
Hưng Yên,41.49999999999999,4.0,4.0,5.0,3.0,Have certificate,7.699999999999999
Lâm Đồng,67.99999999999999,4.5,3.0,3.0,3.0,Have certificate,4.6
Đường Số 11,34.99999999999999,4.5,5.0,2.0,2.0,Have certificate,6.849999999999999
Tphcm,90.0,4.5,3.0,4.0,3.0,Have certificate,8.7
Hải Phòng,140.0,6.5,1.9999999999999996,3.0,3.0,Sale contract,4.65
Bình Thuận,140.0,6.5,3.0,5.0,3.0,Have certificate,9.1
Hải Phòng,30.499999999999996,4.0,4.0,3.0,3.0,Have certificate,2.6499999999999995
Thừa Thiên Huế,127.0,6.5,1.0,2.0,1.5,Have certificate,2.1599999999999993
Hưng Yên,120.0,5.0,1.9999999999999996,3.0,3.0,Have certificate,4.549999999999999
Phú Thọ,49.99999999999999,4.0,4.0,4.0,3.0,Have certificate,3.7
Bình Thuận,60.00000000000001,6.5,3.0,5.0,3.0,Have certificate,9.99
Vĩnh Long,90.99999999999999,4.0,4.0,4.0,4.0,Have certificate,9.3
Đường Số 11,27.0,3.0,3.0,4.0,2.0,Have certificate,1.989999999999999
Nam Từ Liêm,73.99999999999999,4.5,5.0,5.5,3.0,Have certificate,5.499999999999999
Bình Thuận,31.999999999999993,3.5,4.0,3.0,3.0,Have certificate,3.9499999999999993
Đà Nẵng,51.99999999999999,4.6,4.0,4.0,4.0,Have certificate,8.599999999999998
Hải Phòng,49.99999999999999,4.0,3.0,3.0,3.0,Have certificate,2.749999999999999
Tphcm,35.99999999999999,4.0,5.0,4.0,4.0,Have certificate,2.7999999999999985
Bình Thuận,49.99999999999999,5.0,6.0,4.0,5.0,Have certificate,6.5
Bình Thuận,69.99999999999999,4.5,5.0,5.0,5.0,Have certificate,10.0
Tuyên Quang,97.3,5.0,3.0,3.0,3.0,Have certificate,3.4899999999999993
Thừa Thiên Huế,90.0,6.0,5.0,5.0,5.0,Have certificate,8.79
Đà Nẵng,49.99999999999999,4.5,6.0,4.0,5.0,Have certificate,7.549999999999999
Sơn La,34.99999999999999,4.5,6.0,4.0,5.0,Have certificate,7.799999999999999
Bình Thuận,45.0,4.0,1.9999999999999996,3.0,2.0,Have certificate,1.4899999999999993
Hưng Yên,79.99999999999999,4.0,1.9999999999999996,3.0,4.0,Have certificate,4.25
Nam Từ Liêm,33.99999999999999,4.5,5.0,4.0,3.0,Have certificate,4.299999999999999
Tphcm,60.00000000000001,4.5,3.0,3.0,2.0,Have certificate,5.9
Sơn La,33.99999999999999,4.5,5.0,3.0,4.0,Have certificate,3.2999999999999994
Nam Từ Liêm,140.0,6.5,3.0,4.0,4.0,Have certificate,6.199999999999999
Tphcm,51.0,4.5,3.0,3.0,3.0,Have certificate,1.8499999999999994
Vĩnh Long,67.99999999999999,4.5,3.0,5.5,5.5,Have certificate,4.95
Bà Rịa Vũng Tàu,60.00000000000001,4.5,3.0,3.0,3.0,Have certificate,4.999999999999999
Tuyên Quang,35.99999999999999,4.0,5.0,3.0,4.0,Have certificate,4.549999999999999
Sơn La,110.0,4.5,3.0,3.0,3.0,Have certificate,5.9
Yên Bái,42.0,4.0,1.9999999999999996,2.0,2.0,Have certificate,1.8999999999999988
Thừa Thiên Huế,75.0,5.0,4.0,3.0,3.0,Have certificate,4.299999999999999
Đường Số 11,34.99999999999999,4.5,4.0,4.0,3.0,Have certificate,3.3999999999999995
Hải Phòng,37.0,5.0,4.0,3.0,3.0,Have certificate,3.3999999999999995
Nam Từ Liêm,55.0,4.5,1.9999999999999996,3.0,2.0,Have certificate,4.75
Tuyên Quang,56.0,5.2,4.0,2.0,3.0,Have certificate,6.099999999999999
Hưng Yên,140.0,2.5,4.0,5.0,3.0,Have certificate,5.999999999999999
Thừa Thiên Huế,76.0,4.5,3.0,2.0,2.0,Have certificate,2.22
Vĩnh Long,37.99999999999999,4.5,4.0,3.0,3.0,Have certificate,7.3
Đà Nẵng,31.999999999999993,3.0,5.0,3.0,4.0,Have certificate,4.25
Lâm Đồng,100.0,4.5,3.0,3.0,3.0,Have certificate,5.3
Vĩnh Long,60.99999999999999,4.5,4.0,4.0,3.0,Have certificate,8.95
Bà Rịa Vũng Tàu,30.000000000000004,4.2,5.0,3.0,3.0,Have certificate,6.4
Đường Số 11,120.0,5.2,1.9999999999999996,2.0,1.5,Have certificate,5.2
Hải Phòng,140.0,4.5,1.9999999999999996,2.0,3.0,Have certificate,5.599999999999999
Hậu Giang,53.0,3.5,5.0,5.5,5.0,Have certificate,8.8
Hậu Giang,78.0,6.0,3.0,3.0,3.0,Have certificate,7.0
Phú Thọ,62.44,4.5,1.9999999999999996,3.0,4.0,Have certificate,8.3
Yên Bái,55.0,5.0,1.9999999999999996,1.5,1.5,Have certificate,7.499999999999999
Nam Từ Liêm,123.0,4.5,3.0,3.0,3.0,Have certificate,4.299999999999999
Tphcm,43.0,4.5,1.9999999999999996,2.0,2.0,Have certificate,1.9799999999999995
Lâm Đồng,100.0,4.0,1.9999999999999996,3.0,2.0,Have certificate,9.0
Nam Từ Liêm,100.0,3.5,3.0,3.0,2.0,Have certificate,8.2
Bình Thuận,69.99999999999999,5.0,3.0,3.0,3.0,Have certificate,5.699999999999999
Bến Tre,100.0,4.5,3.0,3.0,3.0,Have certificate,8.5
Vĩnh Long,72.0,4.5,3.0,3.0,3.0,Have certificate,7.9
Bà Rịa Vũng Tàu,63.99999999999999,4.0,3.0,4.0,4.0,Have certificate,10.0
Đà Nẵng,75.0,4.5,3.0,3.0,3.0,Have certificate,8.4
Hà Giang,40.0,4.0,5.0,4.0,5.0,Have certificate,9.2
Lâm Đồng,100.0,5.0,1.0,2.0,1.5,Have certificate,7.799999999999999
Tphcm,82.5,5.0,3.0,3.0,3.0,Have certificate,9.3
Phú Thọ,53.279999999999994,3.3,1.0,1.5,1.5,Have certificate,8.2
Bình Định,63.99999999999999,6.5,4.0,5.0,5.0,Have certificate,8.5
Đường Số 11,65.6,4.5,1.9999999999999996,3.0,3.0,Have certificate,5.9
Đường Số 11,45.0,3.8,4.0,5.0,3.0,Have certificate,3.9899999999999993
Bến Tre,100.0,5.0,3.0,4.0,4.0,Have certificate,7.2
Sơn La,140.0,4.5,3.0,3.0,3.0,Have certificate,8.8
Hà Giang,30.299999999999997,4.6,3.0,2.0,2.0,Have certificate,3.1999999999999997
Thừa Thiên Huế,71.19999999999999,4.5,3.0,4.0,4.0,Have certificate,4.799999999999999
Đà Nẵng,49.99999999999999,6.0,3.0,3.0,3.0,Have certificate,6.9
Bình Dương,34.99999999999999,3.7,7.0,4.0,5.0,Have certificate,9.0
Tuyên Quang,77.49999999999999,5.0,3.0,4.0,4.0,Have certificate,4.6
Bình Thuận,120.0,6.0,3.0,4.0,3.0,Have certificate,8.599999999999998
Vĩnh Long,30.000000000000004,4.5,4.0,2.0,3.0,Have certificate,3.7
Đà Nẵng,42.5,6.5,4.0,3.0,3.0,Have certificate,5.95
Hưng Yên,72.0,4.5,3.0,3.0,3.0,Have certificate,7.9
Hưng Yên,103.0,4.5,1.0,2.0,2.0,Have certificate,5.3
Bến Tre,45.0,4.0,4.0,4.0,4.0,Have certificate,7.0
Sơn La,114.0,4.5,1.9999999999999996,3.0,2.0,Have certificate,2.499999999999999
Nam Từ Liêm,116.0,4.5,1.9999999999999996,5.5,3.0,Have certificate,9.0
Vĩnh Long,83.0,5.4,3.0,3.0,3.0,Have certificate,9.499999999999998
Lâm Đồng,69.99999999999999,6.5,3.0,3.0,3.0,Have certificate,3.1999999999999997
Sơn La,90.0,4.5,1.0,3.0,3.0,Have certificate,8.9
Vĩnh Long,51.99999999999999,4.5,3.0,4.0,5.0,Have certificate,6.099999999999999
Hải Phòng,100.0,6.0,3.0,5.5,5.0,Have certificate,6.46
Đà Nẵng,41.00000000000001,3.06,1.9999999999999996,2.0,1.5,Have certificate,2.999999999999999
Đà Nẵng,93.0,4.5,3.0,4.0,2.0,Have certificate,4.26
Phú Thọ,72.99999999999999,4.1,3.0,3.0,3.0,Have certificate,8.8
Tuyên Quang,67.99999999999999,4.3,4.0,3.0,3.0,Have certificate,9.4
Hà Giang,56.0,4.5,4.0,5.0,5.0,Have certificate,5.789999999999999
Tphcm,35.99999999999999,4.5,5.0,3.0,3.0,Have certificate,6.5
Vĩnh Long,34.99999999999999,4.5,3.0,3.0,4.0,Have certificate,1.9199999999999997
Bình Dương,71.0,4.7,4.0,4.0,4.0,Have certificate,6.5
Hải Phòng,69.2,4.5,1.9999999999999996,5.5,3.0,Have certificate,6.489999999999999
Đà Nẵng,13.499999999999995,4.5,5.0,3.0,3.0,Have certificate,5.4
Bình Thuận,100.0,5.0,3.0,3.0,4.0,Have certificate,7.95
Bình Dương,64.5,4.0,4.0,5.5,4.0,Have certificate,8.5
Bến Tre,124.99999999999999,6.5,3.0,5.0,5.5,Have certificate,8.3
Bến Tre,49.99999999999999,5.0,4.0,5.0,3.0,Have certificate,7.6499999999999995
Nam Từ Liêm,140.0,4.5,1.9999999999999996,3.0,2.0,Have certificate,3.899999999999999
Đà Nẵng,43.0,3.5,1.9999999999999996,2.0,2.0,Have certificate,3.899999999999999
Đà Nẵng,53.8,4.5,4.0,3.0,3.0,Have certificate,4.7
Yên Bái,140.0,6.5,1.9999999999999996,3.0,3.0,Sale contract,8.599999999999998
Thừa Thiên Huế,31.999999999999993,4.5,1.9999999999999996,2.0,2.0,Have certificate,3.749999999999999
Hậu Giang,107.1,4.5,3.0,3.0,4.0,Sale contract,3.7999999999999994
Đường Số 11,45.0,4.0,4.0,4.0,4.0,Have certificate,9.499999999999998
Hưng Yên,30.000000000000004,3.66,5.0,3.0,4.0,Have certificate,6.45
Hải Phòng,56.0,6.0,1.0,1.5,1.5,Have certificate,7.0
Sơn La,42.2,4.5,1.9999999999999996,2.0,2.0,Have certificate,2.35
Tuyên Quang,60.00000000000001,4.0,3.0,4.0,3.0,Have certificate,4.85
Phú Thọ,73.99999999999999,4.0,3.0,4.0,4.0,Have certificate,6.05
Yên Bái,82.0,5.0,3.0,3.0,4.0,Have certificate,7.499999999999999
Tphcm,45.0,4.2,1.9999999999999996,3.0,3.0,Have certificate,3.499999999999999
Bình Thuận,62.0,6.5,4.0,4.0,3.0,Have certificate,9.499999999999998
Bà Rịa Vũng Tàu,96.99999999999999,6.5,1.9999999999999996,4.0,4.0,Have certificate,5.3
Yên Bái,106.0,5.3,3.0,4.0,4.0,Have certificate,4.799999999999999
Bình Dương,130.0,4.4,1.0,3.0,1.5,Have certificate,8.5
Hải Phòng,140.0,5.0,1.0,3.0,3.0,Have certificate,9.499999999999998
Thừa Thiên Huế,57.0,4.5,4.0,4.0,4.0,Have certificate,8.3
Hậu Giang,48.0,5.0,3.0,3.0,3.0,Have certificate,2.3999999999999995
Nam Từ Liêm,45.0,6.2,4.0,4.0,3.0,Have certificate,7.2
Lâm Đồng,120.0,6.0,1.0,3.0,3.0,Have certificate,3.589999999999999
Thừa Thiên Huế,30.39999999999999,4.0,5.0,3.0,4.0,Have certificate,5.4799999999999995
Hà Giang,60.5,4.5,3.0,3.0,2.0,Have certificate,4.25
Bến Tre,40.0,4.5,3.0,3.0,3.0,Have certificate,6.4
Nam Từ Liêm,56.0,4.0,5.0,5.0,5.0,Have certificate,7.699999999999999
Hà Giang,35.99999999999999,4.5,4.0,3.0,4.0,Have certificate,2.7999999999999985
Hưng Yên,35.99999999999999,4.5,5.0,4.0,4.0,Have certificate,1.8599999999999999
Hà Giang,43.99999999999999,6.5,3.0,3.0,3.0,Have certificate,4.7
Phú Thọ,94.99999999999999,6.5,3.0,5.0,5.0,Have certificate,9.599999999999998
Đường Số 11,90.0,4.5,3.0,4.0,4.0,Sale contract,9.0
Tphcm,100.0,5.0,4.0,4.0,4.0,Have certificate,8.8
Hưng Yên,25.0,4.5,3.0,2.0,3.0,Have certificate,3.7799999999999994
Bình Thuận,140.0,4.5,1.0,5.5,4.0,Have certificate,9.0
Tphcm,42.0,3.6,5.0,3.0,3.0,Have certificate,9.599999999999998
Bình Dương,63.99999999999999,4.5,4.0,4.0,5.0,Have certificate,8.599999999999998
Tuyên Quang,86.6,5.5,3.0,5.0,5.5,Have certificate,9.8
Đà Nẵng,60.00000000000001,4.0,1.9999999999999996,2.0,2.0,Have certificate,2.55
Thừa Thiên Huế,65.0,5.0,5.0,4.0,4.0,Have certificate,6.799999999999999
Đà Nẵng,60.00000000000001,4.5,4.0,3.0,3.0,Have certificate,8.4
Bà Rịa Vũng Tàu,100.0,5.0,5.0,3.0,3.0,Sale contract,10.0
Hải Phòng,79.99999999999999,5.0,1.9999999999999996,2.0,2.0,Have certificate,6.95
Bến Tre,69.99999999999999,6.5,1.9999999999999996,2.0,2.0,Have certificate,1.4999999999999998
Phú Thọ,110.0,4.5,3.0,5.0,5.5,Have certificate,5.46
Sơn La,34.99999999999999,3.3,3.0,3.0,3.0,Have certificate,5.3
Đường Số 11,107.99999999999999,6.0,1.0,2.0,2.0,Have certificate,2.8499999999999988
Yên Bái,107.99999999999999,6.0,3.0,2.0,2.0,Have certificate,2.8499999999999988
Bình Định,31.999999999999993,5.0,5.0,4.0,4.0,Have certificate,5.499999999999999
Lâm Đồng,140.0,6.5,1.9999999999999996,3.0,3.0,Have certificate,6.3
Phú Thọ,90.0,4.5,3.0,3.0,3.0,Have certificate,3.1999999999999997
Đà Nẵng,62.0,4.5,3.0,4.0,4.0,Have certificate,3.5999999999999996
Đường Số 11,132.0,4.0,1.0,2.0,1.5,Have certificate,7.499999999999999
Bình Dương,72.0,6.0,5.0,5.0,5.0,Have certificate,7.599999999999999
Bình Dương,34.99999999999999,4.5,4.0,3.0,3.0,Have certificate,1.8999999999999988
Phú Thọ,127.0,6.5,4.0,5.5,4.0,Have certificate,7.699999999999999
Yên Bái,100.0,5.0,4.0,3.0,3.0,Have certificate,3.65
Bình Thuận,100.0,5.0,3.0,3.0,3.0,Have certificate,3.05
Hậu Giang,45.0,4.5,4.0,5.5,5.5,Have certificate,6.5
Bình Thuận,49.99999999999999,4.5,4.0,4.0,3.0,Have certificate,6.599999999999999
Đà Nẵng,72.0,4.0,3.0,3.0,3.0,Have certificate,4.6
Bình Dương,32.99999999999999,3.3,4.0,3.0,3.0,Have certificate,4.2
Bình Định,60.00000000000001,4.0,4.0,5.0,5.0,Have certificate,5.499999999999999
Tphcm,100.0,5.0,4.0,5.5,5.5,Have certificate,9.499999999999998
Hải Phòng,55.0,4.0,5.0,5.5,3.0,Have certificate,8.5
Bình Dương,140.0,6.5,3.0,3.0,1.5,Have certificate,3.749999999999999
Thừa Thiên Huế,19.999999999999996,5.0,4.0,3.0,3.0,Have certificate,4.799999999999999
Bến Tre,96.79999999999998,4.5,3.0,4.0,4.0,Have certificate,9.499999999999998
Bình Thuận,114.99999999999999,6.5,4.0,4.0,5.0,Have certificate,6.3
Đường Số 11,65.0,4.5,5.0,3.0,3.0,Have certificate,6.799999999999999
Đường Số 11,39.0,3.8,5.0,5.5,3.0,Have certificate,8.1
Bến Tre,65.99999999999999,4.5,5.0,4.0,3.0,Have certificate,9.0
Hải Phòng,56.0,4.5,3.0,3.0,3.0,Have certificate,4.8999999999999995
Đường Số 11,34.99999999999999,3.3999999999999995,5.0,3.0,3.0,Have certificate,4.049999999999999
Đường Số 11,45.0,4.5,3.0,4.0,3.0,Have certificate,1.9499999999999993
Lâm Đồng,40.79999999999999,4.5,3.0,5.0,4.0,Have certificate,5.6499999999999995
Lâm Đồng,34.99999999999999,4.5,5.0,4.0,3.0,Have certificate,2.299999999999999
Sơn La,43.99999999999999,3.8,3.0,3.0,2.0,Have certificate,2.6499999999999995
Bình Thuận,34.99999999999999,3.3,3.0,3.0,3.0,Have certificate,2.2
Bà Rịa Vũng Tàu,60.00000000000001,4.0,1.0,2.0,1.5,Have certificate,1.9499999999999993
Tphcm,30.000000000000004,3.7,3.0,3.0,3.0,Have certificate,1.9799999999999995
